300,7.5632999063597985
400,7.110581420264522
500,6.670514162656532
600,6.243356325554435
700,5.829807632326735
800,5.430872376554061
900,5.047698068136285
1000,4.681427530780556
1100,4.333077672870038
1200,4.003450994529781
1300,3.6930820503647617
1400,3.4022172101287182
1500,3.130821206918702
1600,2.8786032827555874
1700,2.6450547694127184
1800,2.429491693389684
1900,2.2310975553489563
2000,2.0489631605378085
2100,1.8821217127212013
2200,1.7295784274180683
2300,1.5903346121562334
2400,1.463406554847107
2500,1.3478398608569593
2600,1.2427193676000818
2700,1.1471769783712753
2800,1.0603951932846876
2900,0.9816097875667668
3000,0.9101103348144888
3100,0.8452396042607687
3200,0.7863920608022896
3300,0.7330117342896905
3400,0.6845896483264898
3500,0.6406610444873777
3600,0.6008024391495175
3700,0.5646286450221298
3800,0.5317898314926495
3900,0.501968800571396
4000,0.47487806420802814
