500,6.516407408246434
600,6.1138288787222095
700,5.722739297971098
800,5.344224596209364
900,4.979678225039693
1000,4.630530846768814
1100,4.298031005978201
1200,3.9831209094044056
1300,3.6863880217785923
1400,3.408070959646205
1500,3.148096606498306
1600,2.9061313495288474
1700,2.681635900598941
1800,2.4739172366558577
1900,2.2821744255664695
2000,2.1055374406257203
2100,1.9430987732784613
2200,1.7939384607667672
2300,1.6571433681795877
2400,1.5318215663511543
2500,1.4171127526341443
2600,1.3121954537654514
2700,1.216291388004585
2800,1.1286686054322137
2900,1.0486419405919312
3000,0.9755733764427197
3100,0.9088709205313364
3200,0.8479872088525808
3300,0.7924174775239229
3400,0.7416973339604425
3500,0.6954004375911633
3600,0.6531360933558943
3700,0.6145467004462024
3800,0.5793054771517924
3900,0.5471140699866391
4000,0.5177003309762962
4100,0.49081623789730455
4200,0.46623586085483704
4300,0.44375354685716967
4400,0.4231821507292223
4500,0.40435146484848505
4600,0.387106682443329
4700,0.3713070685049099
4800,0.3568246921467776
4900,0.34354326015138875
5000,0.33135706586006136
