0.1,0.0003135327548327883
0.2,0.00043537563899046335
0.30000000000000004,0.0005922479724008121
0.4,0.000794798606351839
0.5,0.0010558939285616187
0.6,0.0013910268937888002
0.7000000000000001,0.0018187462846253148
0.8,0.002361093482544869
0.9,0.003044030267425952
1.,0.003897836883267248
1.1,0.004957455034120147
1.2000000000000002,0.006262745918820311
1.3000000000000003,0.007858629264320264
1.4000000000000001,0.009795066027127323
1.5000000000000002,0.012126845495814838
1.6,0.014913137457300678
1.7000000000000002,0.01821677238066767
1.8000000000000003,0.02210321766112565
1.9000000000000001,0.026639226183547363
2.,0.03189114498456959
2.1,0.037922886584361395
2.2,0.04479358334756116
2.3000000000000003,0.05255496546406524
2.4000000000000004,0.06124852497150753
2.5000000000000004,0.0709025505497676
2.6,0.08152913923729178
2.7,0.0931213102027725
2.8000000000000003,0.10565036061797607
2.9000000000000004,0.11906361290651821
3.0000000000000004,0.13328270473260573
3.1,0.14820256687860106
3.2,0.16369121890152424
3.3000000000000003,0.179590487957549
3.4000000000000004,0.19571772286702363
3.5000000000000004,0.21186853445594364
3.6,0.22782054620885972
3.7,0.24333808865440418
3.8000000000000003,0.25817771950503676
3.9000000000000004,0.27209440251762074
4.,0.28484813455334024
4.1,0.29621077547170543
4.2,0.3059728119843154
4.3,0.3139497764971262
4.3999999999999995,0.3199880465593757
4.5,0.3239697701504706
4.6,0.3258166960088828
4.7,0.32549273488849506
4.8,0.32300513447406765
4.9,0.3184042144304346
5.,0.31178167493626874
5.1,0.3032675580753766
5.2,0.29302600270517487
5.3,0.2812499863221137
5.4,0.2681552890303002
5.5,0.253973942831694
5.6,0.23894744287420613
5.7,0.22331999579608158
5.8,0.20733206464485443
5.9,0.19121444165879145
6.,0.17518304182758068
6.1,0.1594345644569347
6.2,0.14414312008537022
6.3,0.12945786921464666
6.4,0.1155016704049581
6.5,0.10237069095895457
6.6,0.09013489575486462
6.7,0.07883930024714864
6.8,0.0685058530326729
6.9,0.05913580183684831
7.,0.05071239388077656
7.1,0.04320376643615666
7.2,0.03656589468633848
7.3,0.030745480287363118
7.4,0.025682683663653037
7.5,0.021313624505564968
7.6,0.017572596713348643
7.7,0.014393964911294018
7.8,0.01171372864862458
7.9,0.009470756800050727
8.,0.00760770804705258
