2.5,1.75,1,510.7666015625
2.5,2.,1,802.1240234375
2.5,2.25,1,1031.9091796875
2.5,2.5,1,1200.1220703125
2.5,2.75,1,1315.6494140625
2.5,3.,1,1390.5517578125
2.5,3.25,1,1433.0810546875
2.75,1.75,1,998.2666015625
2.75,2.,1,1212.1826171875
2.75,2.25,1,1361.3525390625
2.75,2.5,1,1459.1064453125
2.75,2.75,1,1516.8701171875
2.75,3.,1,1544.7998046875
2.75,3.25,1,1550.5126953125
3.,1.75,1,1282.6416015625
3.,2.,1,1424.1943359375
3.,2.25,1,1514.3310546875
3.,2.5,1,1565.1123046875
3.,2.75,1,1586.6943359375
3.,3.,1,1587.3291015625
3.,3.25,1,1572.0947265625
3.25,1.75,1,1441.3330078125
3.25,2.,1,1528.2958984375
3.25,2.25,1,1575.9033203125
3.25,2.5,1,1594.9462890625
3.25,2.75,1,1593.0419921875
3.25,3.,1,1575.9033203125
3.25,3.25,1,1547.9736328125
3.5,1.75,1,1516.8701171875
3.5,2.,1,1563.8427734375
3.5,2.25,1,1582.2509765625
3.5,2.5,1,1579.7119140625
3.5,2.75,1,1562.5732421875
3.5,3.,1,1534.6435546875
3.5,3.25,1,1499.0966796875
3.75,1.75,1,1337.8662109375
3.75,2.,1,1378.4912109375
3.75,2.25,1,1396.2646484375
3.75,2.5,1,1396.8994140625
3.75,2.75,1,1384.2041015625
3.75,3.,1,1362.6220703125
3.75,3.25,1,1334.0576171875
4.,1.75,1,1102.3681640625
4.,2.,1,1146.1669921875
4.,2.25,1,1170.9228515625
4.,2.5,1,1179.1748046875
4.,2.75,1,1176.0009765625
4.,3.,1,1163.9404296875
4.,3.25,1,1145.5322265625
1.75,1.75,2,400.3173828125
1.75,2.,2,400.3173828125
1.75,2.25,2,400.3173828125
1.75,2.5,2,817.3583984375
1.75,2.75,2,979.2236328125
1.75,3.,2,1082.0556640625
1.75,3.25,2,1139.8193359375
2.,1.75,2,704.3701171875
2.,2.,2,984.9365234375
2.,2.25,2,1168.3837890625
2.,2.5,2,1276.9287109375
2.,2.75,2,1333.4228515625
2.,3.,2,1353.1005859375
2.,3.25,2,1348.6572265625
2.25,1.75,2,1162.6708984375
2.25,2.,2,1315.6494140625
2.25,2.25,2,1399.4384765625
2.25,2.5,2,1434.9853515625
2.25,2.75,2,1438.1591796875
2.25,3.,2,1420.3857421875
2.25,3.25,2,1389.2822265625
2.5,1.75,2,1294.0673828125
2.5,2.,2,1379.7607421875
2.5,2.25,2,1417.2119140625
2.5,2.5,2,1422.2900390625
2.5,2.75,2,1406.4208984375
2.5,3.,2,1377.2216796875
2.5,3.25,2,1338.5009765625
2.75,1.75,2,1273.1201171875
2.75,2.,2,1326.4404296875
2.75,2.25,2,1345.4833984375
2.75,2.5,2,1340.4052734375
2.75,2.75,2,1319.4580078125
2.75,3.,2,1288.3544921875
2.75,3.25,2,1250.9033203125
3.,1.75,2,1207.1044921875
3.,2.,2,1244.5556640625
3.,2.25,2,1254.7119140625
3.,2.5,2,1245.8251953125
3.,2.75,2,1224.8779296875
3.,3.,2,1195.6787109375
3.,3.25,2,1160.7666015625
3.25,1.75,2,1153.1494140625
3.25,2.,2,1179.1748046875
3.25,2.25,2,1182.3486328125
3.25,2.5,2,1170.9228515625
3.25,2.75,2,1149.3408203125
3.25,3.,2,1121.4111328125
3.25,3.25,2,1089.0380859375
1.5,1.5,3,400.3173828125
1.5,1.75,3,400.3173828125
1.5,2.,3,400.3173828125
1.5,2.25,3,800.8544921875
1.5,2.5,3,985.5712890625
1.5,2.75,3,1090.3076171875
1.5,3.,3,1139.1845703125
1.75,1.5,3,400.3173828125
1.75,1.75,3,905.5908203125
1.75,2.,3,1130.2978515625
1.75,2.25,3,1250.9033203125
1.75,2.5,3,1304.2236328125
1.75,2.75,3,1313.7451171875
1.75,3.,3,1297.2412109375
2.,1.5,3,1056.6650390625
2.,1.75,3,1247.7294921875
2.,2.,3,1342.3095703125
2.,2.25,3,1376.5869140625
2.,2.5,3,1372.1435546875
2.,2.75,3,1344.8486328125
2.,3.,3,1303.5888671875
2.25,1.5,3,1202.0263671875
2.25,1.75,3,1304.8583984375
2.25,2.,3,1346.1181640625
2.25,2.25,3,1347.3876953125
2.25,2.5,3,1324.5361328125
2.25,2.75,3,1287.0849609375
2.25,3.,3,1242.0166015625
2.5,1.5,3,1172.8271484375
2.5,1.75,3,1238.8427734375
2.5,2.,3,1259.7900390625
2.5,2.25,3,1252.1728515625
2.5,2.5,3,1226.7822265625
2.5,2.75,3,1189.9658203125
2.5,3.,3,1148.0712890625
2.75,1.5,3,1085.8642578125
2.75,1.75,3,1134.7412109375
2.75,2.,3,1148.7060546875
2.75,2.25,3,1139.8193359375
2.75,2.5,3,1116.3330078125
2.75,2.75,3,1084.5947265625
2.75,3.,3,1047.7783203125
3.,1.5,3,999.5361328125
3.,1.75,3,1036.9873046875
3.,2.,3,1046.5087890625
3.,2.25,3,1038.2568359375
3.,2.5,3,1017.9443359375
3.,2.75,3,990.0146484375
3.,3.,3,958.2763671875
1.25,1.25,4,400.3173828125
1.25,1.5,4,400.3173828125
1.25,1.75,4,400.3173828125
1.25,2.,4,400.3173828125
1.25,2.25,4,400.3173828125
1.25,2.5,4,400.3173828125
1.25,2.75,4,1016.6748046875
1.5,1.25,4,400.3173828125
1.5,1.5,4,400.3173828125
1.5,1.75,4,870.0439453125
1.5,2.,4,1101.0986328125
1.5,2.25,4,1214.7216796875
1.5,2.5,4,1254.7119140625
1.5,2.75,4,1252.1728515625
1.75,1.25,4,706.9091796875
1.75,1.5,4,1052.8564453125
1.75,1.75,4,1237.5732421875
1.75,2.,4,1317.5537109375
1.75,2.25,4,1334.6923828125
1.75,2.5,4,1315.6494140625
1.75,2.75,4,1275.6591796875
2.,1.25,4,1024.9267578125
2.,1.5,4,1212.8173828125
2.,1.75,4,1297.8759765625
2.,2.,4,1319.4580078125
2.,2.25,4,1303.5888671875
2.,2.5,4,1266.1376953125
2.,2.75,4,1217.2607421875
2.25,1.25,4,1072.5341796875
2.25,1.5,4,1188.6962890625
2.25,1.75,4,1233.7646484375
2.25,2.,4,1235.6689453125
2.25,2.25,4,1210.9130859375
2.25,2.5,4,1172.1923828125
2.25,2.75,4,1125.2197265625
2.5,1.25,4,1009.6923828125
2.5,1.5,4,1092.8466796875
2.5,1.75,4,1122.0458984375
2.5,2.,4,1118.8720703125
2.5,2.25,4,1096.0205078125
2.5,2.5,4,1061.7431640625
2.5,2.75,4,1021.1181640625
2.75,1.25,4,918.9208984375
2.75,1.5,4,982.3974609375
2.75,1.75,4,1005.2490234375
2.75,2.,4,1002.0751953125
2.75,2.25,4,982.3974609375
2.75,2.5,4,953.8330078125
2.75,2.75,4,920.1904296875
1.,1.,5,400.3173828125
1.,1.25,5,400.3173828125
1.,1.5,5,400.3173828125
1.,1.75,5,400.3173828125
