2.5,1.75,1,-1
2.5,2.,1,428.8818359375
2.5,2.25,1,688.5009765625
2.5,2.5,1,903.6865234375
2.5,2.75,1,1053.4912109375
2.5,3.,1,1159.4970703125
2.5,3.25,1,1226.1474609375
2.75,1.75,1,-1
2.75,2.,1,1014.7705078125
2.75,2.25,1,1196.9482421875
2.75,2.5,1,1318.8232421875
2.75,2.75,1,1393.7255859375
2.75,3.,1,1433.0810546875
2.75,3.25,1,1445.7763671875
3.,1.75,1,1159.4970703125
3.,2.,1,1325.8056640625
3.,2.25,1,1432.4462890625
3.,2.5,1,1492.7490234375
3.,2.75,1,1519.4091796875
3.,3.,1,1521.3134765625
3.,3.25,1,1504.8095703125
3.25,1.75,1,1369.6044921875
3.25,2.,1,1469.8974609375
3.25,2.25,1,1524.4873046875
3.25,2.5,1,1545.4345703125
3.25,2.75,1,1542.2607421875
3.25,3.,1,1521.9482421875
3.25,3.25,1,1488.9404296875
3.5,1.75,1,1468.6279296875
3.5,2.,1,1520.0439453125
3.5,2.25,1,1539.0869140625
3.5,2.5,1,1534.0087890625
3.5,2.75,1,1512.4267578125
3.5,3.,1,1478.7841796875
3.5,3.25,1,1436.8896484375
3.75,1.75,1,1440.6982421875
3.75,2.,1,1465.4541015625
3.75,2.25,1,1466.0888671875
3.75,2.5,1,1449.5849609375
3.75,2.75,1,1420.3857421875
3.75,3.,1,1383.5693359375
3.75,3.25,1,1341.0400390625
4.,1.75,1,1165.2099609375
4.,2.,1,1197.5830078125
4.,2.25,1,1209.0087890625
4.,2.5,1,1204.5654296875
4.,2.75,1,1188.6962890625
4.,3.,1,1165.2099609375
4.,3.25,1,1135.3759765625
1.75,1.75,2,400.3173828125
1.75,2.,2,400.3173828125
1.75,2.25,2,400.3173828125
1.75,2.5,2,400.3173828125
1.75,2.75,2,400.3173828125
1.75,3.,2,641.5283203125
1.75,3.25,2,767.2119140625
2.,1.75,2,400.3173828125
2.,2.,2,400.3173828125
2.,2.25,2,786.2548828125
2.,2.5,2,977.3193359375
2.,2.75,2,1095.3857421875
2.,3.,2,1160.7666015625
2.,3.25,2,1188.6962890625
2.25,1.75,2,921.4599609375
2.25,2.,2,1146.1669921875
2.25,2.25,2,1278.1982421875
2.25,2.5,2,1346.1181640625
2.25,2.75,2,1370.2392578125
2.25,3.,2,1365.1611328125
2.25,3.25,2,1341.6748046875
2.5,1.75,2,1266.7724609375
2.5,2.,2,1376.5869140625
2.5,2.25,2,1426.7333984375
2.5,2.5,2,1436.2548828125
2.5,2.75,2,1421.0205078125
2.5,3.,2,1388.6474609375
2.5,3.25,2,1346.1181640625
2.75,1.75,2,1322.6318359375
2.75,2.,2,1380.3955078125
2.75,2.25,2,1396.8994140625
2.75,2.5,2,1387.3779296875
2.75,2.75,2,1359.4482421875
2.75,3.,2,1321.3623046875
2.75,3.25,2,1276.2939453125
3.,1.75,2,1266.1376953125
3.,2.,2,1301.6845703125
3.,2.25,2,1306.1279296875
3.,2.5,2,1290.8935546875
