2.5,1.75,1,-1
2.5,2.,1,652.9541015625
2.5,2.25,1,901.1474609375
2.5,2.5,1,1087.7685546875
2.5,2.75,1,1219.1650390625
2.5,3.,1,1305.4931640625
2.5,3.25,1,1357.5439453125
2.75,1.75,1,-1
2.75,2.,1,1138.5498046875
2.75,2.25,1,1301.0498046875
2.75,2.5,1,1408.9599609375
2.75,2.75,1,1473.0712890625
2.75,3.,1,1505.4443359375
2.75,3.25,1,1513.6962890625
3.,1.75,1,1236.3037109375
3.,2.,1,1388.0126953125
3.,2.25,1,1485.1318359375
3.,2.5,1,1540.3564453125
3.,2.75,1,1563.8427734375
3.,3.,1,1564.4775390625
3.,3.25,1,1548.6083984375
3.25,1.75,1,1415.3076171875
3.25,2.,1,1507.3486328125
3.25,2.25,1,1558.1298828125
3.25,2.5,1,1578.4423828125
3.25,2.75,1,1575.9033203125
3.25,3.,1,1558.1298828125
3.25,3.25,1,1528.2958984375
3.5,1.75,1,1499.7314453125
3.5,2.,1,1548.6083984375
3.5,2.25,1,1567.6513671875
3.5,2.5,1,1564.4775390625
3.5,2.75,1,1545.4345703125
3.5,3.,1,1515.6005859375
3.5,3.25,1,1477.5146484375
3.75,1.75,1,1385.4736328125
3.75,2.,1,1419.7509765625
3.75,2.25,1,1431.1767578125
3.75,2.5,1,1424.1943359375
3.75,2.75,1,1405.1513671875
3.75,3.,1,1377.2216796875
3.75,3.25,1,1342.9443359375
4.,1.75,1,1132.8369140625
4.,2.,1,1172.1923828125
4.,2.25,1,1191.2353515625
4.,2.5,1,1195.0439453125
4.,2.75,1,1186.7919921875
4.,3.,1,1169.6533203125
4.,3.25,1,1146.8017578125
1.75,1.75,2,400.3173828125
1.75,2.,2,400.3173828125
1.75,2.25,2,400.3173828125
1.75,2.5,2,400.3173828125
1.75,2.75,2,779.2724609375
1.75,3.,2,917.6513671875
1.75,3.25,2,1004.6142578125
2.,1.75,2,579.3212890625
2.,2.,2,807.8369140625
2.,2.25,2,1031.2744140625
2.,2.5,2,1171.5576171875
2.,2.75,2,1250.9033203125
2.,3.,2,1287.0849609375
2.,3.25,2,1294.0673828125
2.25,1.75,2,1083.9599609375
2.25,2.,2,1263.5986328125
