2.5,1.75,1,746.2646484375
2.5,2.,1,1006.5185546875
2.5,2.25,1,1202.6611328125
2.5,2.5,1,1341.6748046875
2.5,2.75,1,1434.3505859375
2.5,3.,1,1492.1142578125
2.5,3.25,1,1522.5830078125
2.75,1.75,1,1121.4111328125
2.75,2.,1,1306.7626953125
2.75,2.25,1,1434.3505859375
2.75,2.5,1,1516.8701171875
2.75,2.75,1,1565.1123046875
2.75,3.,1,1586.6943359375
2.75,3.25,1,1589.2333984375
3.,1.75,1,1344.2138671875
3.,2.,1,1467.3583984375
3.,2.25,1,1546.0693359375
3.,2.5,1,1589.8681640625
3.,2.75,1,1608.2763671875
3.,3.,1,1608.2763671875
3.,3.25,1,1593.6767578125
3.25,1.75,1,1473.0712890625
3.25,2.,1,1549.8779296875
3.25,2.25,1,1592.4072265625
3.25,2.5,1,1609.5458984375
3.25,2.75,1,1607.6416015625
3.25,3.,1,1592.4072265625
3.25,3.25,1,1567.6513671875
3.5,1.75,1,1507.9833984375
3.5,2.,1,1553.0517578125
3.5,2.25,1,1573.3642578125
3.5,2.5,1,1573.9990234375
3.5,2.75,1,1561.3037109375
3.5,3.,1,1537.8173828125
3.5,3.25,1,1507.3486328125
3.75,1.75,1,1245.1904296875
3.75,2.,1,1294.7021484375
3.75,2.25,1,1322.6318359375
3.75,2.5,1,1332.7880859375
3.75,2.75,1,1330.8837890625
3.75,3.,1,1318.8232421875
3.75,3.25,1,1299.7802734375
4.,1.75,1,1038.2568359375
4.,2.,1,1089.0380859375
4.,2.25,1,1120.7763671875
4.,2.5,1,1136.6455078125
4.,2.75,1,1141.7236328125
4.,3.,1,1137.2802734375
4.,3.25,1,1125.8544921875
1.5,1.75,2,400.3173828125
1.5,2.,2,400.3173828125
1.5,2.25,2,400.3173828125
1.5,2.5,2,400.3173828125
1.5,2.75,2,765.3076171875
1.5,3.,2,915.7470703125
1.5,3.25,2,1014.1357421875
1.75,1.75,2,400.3173828125
1.75,2.,2,721.5087890625
1.75,2.25,2,965.8935546875
1.75,2.5,2,1128.3935546875
1.75,2.75,2,1227.4169921875
1.75,3.,2,1280.7373046875
1.75,3.25,2,1301.6845703125
2.,1.75,2,978.5888671875
2.,2.,2,1188.0615234375
2.,2.25,2,1315.6494140625
2.,2.5,2,1384.8388671875
2.,2.75,2,1413.4033203125
2.,3.,2,1414.6728515625
2.,3.25,2,1397.5341796875
2.25,1.75,2,1224.2431640625
2.25,2.,2,1344.2138671875
2.25,2.25,2,1407.6904296875
2.25,2.5,2,1431.8115234375
2.25,2.75,2,1429.9072265625
2.25,3.,2,1409.5947265625
2.25,3.25,2,1378.4912109375
2.5,1.75,2,1260.4248046875
2.5,2.,2,1335.9619140625
2.5,2.25,2,1369.6044921875
2.5,2.5,2,1375.9521484375
2.5,2.75,2,1363.2568359375
2.5,3.,2,1337.2314453125
2.5,3.25,2,1303.5888671875
2.75,1.75,2,1215.3564453125
2.75,2.,2,1267.4072265625
2.75,2.25,2,1288.3544921875
2.75,2.5,2,1287.7197265625
2.75,2.75,2,1272.4853515625
2.75,3.,2,1247.0947265625
2.75,3.25,2,1214.7216796875
3.,1.75,2,1158.8623046875
3.,2.,2,1196.9482421875
3.,2.25,2,1210.2783203125
3.,2.5,2,1205.8349609375
3.,2.75,2,1189.3310546875
3.,3.,2,1164.5751953125
3.,3.25,2,1134.7412109375
1.25,1.5,3,400.3173828125
1.25,1.75,3,400.3173828125
1.25,2.,3,400.3173828125
1.25,2.25,3,400.3173828125
1.25,2.5,3,809.1064453125
1.25,2.75,3,964.6240234375
1.25,3.,3,1053.4912109375
1.5,1.5,3,400.3173828125
1.5,1.75,3,400.3173828125
1.5,2.,3,950.0244140625
1.5,2.25,3,1130.9326171875
1.5,2.5,3,1228.0517578125
1.5,2.75,3,1269.9462890625
1.5,3.,3,1275.6591796875
1.75,1.5,3,870.0439453125
1.75,1.75,3,1127.1240234375
1.75,2.,3,1271.2158203125
1.75,2.25,3,1340.4052734375
1.75,2.5,3,1360.0830078125
1.75,2.75,3,1349.9267578125
1.75,3.,3,1320.0927734375
2.,1.5,3,1128.3935546875
2.,1.75,3,1269.9462890625
2.,2.,3,1337.8662109375
2.,2.25,3,1358.1787109375
2.,2.5,3,1348.0224609375
2.,2.75,3,1319.4580078125
2.,3.,3,1279.4677734375
2.25,1.5,3,1157.5927734375
2.25,1.75,3,1247.0947265625
2.25,2.,3,1283.9111328125
2.25,2.25,3,1286.4501953125
2.25,2.5,3,1267.4072265625
2.25,2.75,3,1235.6689453125
2.25,3.,3,1195.6787109375
2.5,1.5,3,1094.7509765625
2.5,1.75,3,1158.8623046875
2.5,2.,3,1182.9833984375
2.5,2.25,3,1180.4443359375
2.5,2.5,3,1161.4013671875
