2,1.5,2,-1
2,1.75,2,400.3173828
2,2,2,400.3173828
2,2.25,2,400.3173828
2,2.5,2,609.7900391
2,2.75,2,760.8642578
2,3,2,884.6435547
2.25,1.5,2,-1
2.25,1.75,2,576.7822266
2.25,2,2,862.4267578
2.25,2.25,2,1059.204102
2.25,2.5,2,1173.461914
2.25,2.75,2,1229.956055
2.25,3,2,1247.094727
2.5,1.5,2,897.3388672
2.5,1.75,2,1150.610352
2.5,2,2,1295.97168
2.5,2.25,2,1367.700195
2.5,2.5,2,1389.282227
2.5,2.75,2,1379.760742
2.5,3,2,1349.926758
2.75,1.5,2,1186.157227
2.75,1.75,2,1323.266602
2.75,2,2,1388.012695
2.75,2.25,2,1406.420898
2.75,2.5,2,1393.725586
2.75,2.75,2,1361.352539
2.75,3,2,1317.553711
3,1.5,2,1214.086914
3,1.75,2,1297.875977
3,2,2,1330.883789
3,2.25,2,1330.249023
3,2.5,2,1308.032227
3,2.75,2,1272.485352
3,3,2,1228.051758
3.25,1.5,2,1160.766602
3.25,1.75,2,1217.895508
3.25,2,2,1236.303711
3.25,2.25,2,1229.321289
3.25,2.5,2,1205.834961
3.25,2.75,2,1171.557617
3.25,3,2,1130.297852
3.5,1.5,2,1107.446289
3.5,1.75,2,1146.166992
3.5,2,2,1155.688477
3.5,2.25,2,1144.262695
3.5,2.5,2,1120.141602
3.5,2.75,2,1087.133789
3.5,3,2,1049.047852
1.75,1.25,3,-1
1.75,1.5,3,400.3173828
1.75,1.75,3,400.3173828
1.75,2,3,400.3173828
1.75,2.25,3,734.8388672
1.75,2.5,3,400.3173828
1.75,2.75,3,832.5927734
2,1.25,3,-1
2,1.5,3,400.3173828
2,1.75,3,400.3173828
2,2,3,986.8408203
2,2.25,3,1136.645508
2,2.5,3,1204.56543
2,2.75,3,1221.704102
2.25,1.25,3,658.6669922
2.25,1.5,3,1025.561523
2.25,1.75,3,1229.321289
2.25,2,3,1323.266602
2.25,2.25,3,1350.561523
2.25,2.5,3,1337.866211
2.25,2.75,3,1301.68457
2.5,1.25,3,1059.838867
2.5,1.5,3,1251.538086
2.5,1.75,3,1338.500977
2.5,2,3,1361.987305
2.5,2.25,3,1346.75293
2.5,2.5,3,1308.666992
2.5,2.75,3,1258.520508
2.75,1.25,3,1113.15918
2.75,1.5,3,1228.686523
2.75,1.75,3,1273.754883
2.75,2,3,1276.293945
2.75,2.25,3,1251.538086
2.75,2.5,3,1211.547852
2.75,2.75,3,1163.305664
3,1.25,3,1044.604492
3,1.5,3,1128.393555
3,1.75,3,1158.862305
3,2,3,1156.323242
3,2.25,3,1133.47168
3,2.5,3,1097.924805
3,2.75,3,1056.030273
3.25,1.25,3,962.0849609
3.25,1.5,3,1026.196289
3.25,1.75,3,1049.047852
3.25,2,3,1045.239258
3.25,2.25,3,1024.926758
3.25,2.5,3,994.4580078
3.25,2.75,3,958.9111328
1.5,1.25,4,400.3173828
1.5,1.5,4,400.3173828
1.5,1.75,4,400.3173828
1.5,2,4,400.3173828
1.5,2.25,4,400.3173828
1.5,2.5,4,400.3173828
1.5,2.75,4,727.2216797
1.75,1.25,4,400.3173828
1.75,1.5,4,400.3173828
1.75,1.75,4,400.3173828
1.75,2,4,849.0966797
1.75,2.25,4,1026.831055
1.75,2.5,4,1104.907227
1.75,2.75,4,1124.584961
2,1.25,4,400.3173828
2,1.5,4,965.2587891
2,1.75,4,1188.061523
2,2,4,1282.006836
2,2.25,4,1301.049805
2,2.5,4,1278.833008
2,2.75,4,1233.764648
2.25,1.25,4,1058.569336
2.25,1.5,4,1250.90332
2.25,1.75,4,1325.805664
2.25,2,4,1333.422852
2.25,2.25,4,1304.223633
2.25,2.5,4,1255.34668
2.25,2.75,4,1196.313477
2.5,1.25,4,1151.245117
2.5,1.5,4,1251.538086
2.5,1.75,4,1277.563477
2.5,2,4,1261.694336
2.5,2.25,4,1221.704102
2.5,2.5,4,1169.65332
2.5,2.75,4,1112.524414
2.75,1.25,4,1087.133789
2.75,1.5,4,1151.245117
2.75,1.75,4,1162.670898
2.75,2,4,1143.62793
2.75,2.25,4,1106.176758
2.75,2.5,4,1060.473633
2.75,2.75,4,1010.327148
3,1.25,4,979.2236328
3,1.5,4,1027.46582
3,1.75,4,1035.083008
3,2,4,1018.579102
3,2.25,4,988.1103516
3,2.5,4,949.3896484
3,2.75,4,907.4951172
1.5,1,5,-1
1.5,1.25,5,400.3173828
1.5,1.5,5,400.3173828
1.5,1.75,5,400.3173828
1.5,2,5,400.3173828
1.5,2.25,5,400.3173828
1.5,2.5,5,871.9482422
1.75,1,5,-1
1.75,1.25,5,400.3173828
1.75,1.5,5,400.3173828
1.75,1.75,5,1016.040039
1.75,2,5,1163.94043
1.75,2.25,5,1209.008789
1.75,2.5,5,1198.852539
2,1,5,400.3173828
2,1.25,5,963.9892578
2,1.5,5,1208.374023
